dataset,nlayers,dropoutFn,nstart,learningrate,layerForm,dR,activationFn,valAccuracy,testAccuracy
abalone,8,dropToValue,1024,0.01,cone,0.0,1,0.6385714768999999,0.6781609654
acute-inflammation,32,dropToValue,256,0.01,cone,0.05,1,1.0,1.0
acute-nephritis,32,dropToValue,512,0.01,cone,0.05,1,1.0,1.0
adult,3,dropToValue,1024,0.1,cone,0.0,1,0.84738307595253,0.854185402393341
annealing,8,dropToValue,1024,0.1,cone,0.05,1,0.9613095462322241,0.7599999904632572
arrhythmia,4,dropToValue,256,0.01,cone,0.05,1,0.602531671524048,0.6991150379180912
audiology-std,4,dropToValue,1024,0.01,rect,0.05,1,0.69354835152626,0.839999973773956
balance-scale,32,dropToValue,1024,0.01,cone,0.0,1,0.987951755523682,0.980769276618958
balloons,16,dropToValue,1024,0.01,cone,0.0,1,1.0,1.0
bank,4,dropToValue,512,1.0,cone,0.05,1,0.872325265407562,0.9008849859237671
blood,16,dropToValue,512,0.01,rect,0.05,1,0.8869564890861509,0.812834203243256
breast-cancer-wisc-diag,16,dropToValue,256,0.1,cone,0.0,1,0.97875000834465,0.992957770824432
breast-cancer-wisc-prog,2,dropToValue,256,0.1,cone,0.05,1,0.7545454859733579,0.795918345451355
breast-cancer-wisc,4,dropToValue,1024,0.01,rect,0.0,1,0.974576354026795,0.9885714650154109
breast-cancer,32,dropToValue,512,0.01,rect,0.05,1,0.7166666984558109,0.788732409477234
breast-tissue,4,dropToValue,256,0.01,rect,0.0,1,0.36875,0.807692408561707
cardiotocography-10clases,16,dropToValue,256,0.1,cone,0.0,1,0.8592476189136508,0.843691110610962
cardiotocography-3clases,32,dropToValue,1024,0.01,rect,0.0,1,0.921052622795105,0.9435027837753299
car,8,dropToValue,1024,0.1,cone,0.0,1,0.9840740442275999,0.9884260296821591
chess-krvkp,8,dropToValue,256,0.1,cone,0.05,1,0.9939655423164371,0.996245384216309
chess-krvk,8,dropToValue,512,0.1,rect,0.0,1,0.864268958568573,0.881094932556152
congressional-voting,4,dropToValue,1024,0.1,rect,0.05,1,0.5982456088066099,0.6605504751205439
conn-bench-sonar-mines-rocks,4,dropToValue,1024,0.1,cone,0.0,1,0.7333333492279049,0.8846154212951659
conn-bench-vowel-deterding,8,dropToValue,256,0.1,rect,0.0,1,0.9900989949703219,0.997835457324982
connect-4,4,dropToValue,256,0.1,rect,0.05,1,0.8860966682434079,0.8853696584701541
contrac,3,dropToValue,1024,0.01,rect,0.05,1,0.538235348463058,0.57880437374115
credit-approval,8,dropToValue,512,0.01,rect,0.05,1,0.852500021457672,0.889534831047058
cylinder-bands,4,dropToValue,512,0.01,rect,0.0,1,0.767073154449463,0.828125
dermatology,8,dropToValue,512,0.1,cone,0.05,1,0.993103432655335,0.98901104927063
echocardiogram,16,dropToValue,1024,0.01,rect,0.0,1,0.8000000119209291,0.909090876579285
ecoli,4,dropToValue,1024,0.01,cone,0.0,1,0.827777761220932,0.9166667461395259
energy-y1,32,dropToValue,512,0.01,rect,0.0,1,0.933653891086578,0.9635417461395259
energy-y2,32,dropToValue,1024,0.01,rect,0.0,1,0.962930995225906,0.911458432674408
fertility,3,dropToValue,256,0.1,rect,0.05,1,0.858823537826538,0.959999978542328
flags,32,dropToValue,1024,0.01,rect,0.0,1,0.555555582046509,0.562500059604645
glass,3,dropToValue,256,0.1,cone,0.0,1,0.596875,0.77358490228653
haberman-survival,4,dropToValue,512,0.01,cone,0.0,1,0.723913049697876,0.7763158082962041
hayes-roth,8,dropToValue,1024,0.01,rect,0.0,1,0.8823529422283181,0.9642857313156129
heart-cleveland,8,dropToValue,256,0.01,cone,0.0,1,0.5722222328186041,0.6710526943206789
heart-hungarian,3,dropToValue,1024,0.1,cone,0.05,1,0.8697674393653871,0.8356164693832401
heart-switzerland,4,dropToValue,512,0.01,rect,0.05,1,0.427777802944183,0.6129032373428339
heart-va,4,dropToValue,256,0.1,cone,0.0,1,0.28918920904398,0.439999997615814
hepatitis,4,dropToValue,256,0.1,cone,0.0,1,0.7391304969787601,0.8717948794364929
hill-valley,3,dropToValue,1024,0.1,rect,0.05,1,0.5524752348661421,0.5924091935157779
horse-colic,3,dropToValue,512,0.01,cone,0.0,1,0.835087740421295,0.8823529481887821
ilpd-indian-liver,3,dropToValue,256,0.01,cone,0.05,1,0.66666671037674,0.760273933410645
image-segmentation,4,dropToValue,1024,0.1,cone,0.0,1,0.9200000047683721,0.915237903594971
ionosphere,16,dropToValue,1024,0.01,cone,0.0,1,0.8531915068626401,0.954545497894287
iris,2,dropToValue,1024,0.01,rect,0.05,1,0.9533333778381351,1.0
led-display,3,dropToValue,1024,0.1,cone,0.0,1,0.673239427804947,0.79200005531311
lenses,8,dropToValue,256,0.01,rect,0.05,1,1.0,1.0
letter,32,dropToValue,1024,0.01,rect,0.0,1,0.9728669524192809,0.9777997732162479
libras,4,dropToValue,256,0.1,cone,0.0,1,0.766666704416275,0.866666674613953
low-res-spect,3,dropToValue,256,0.1,rect,0.0,1,0.957746505737305,0.924812078475952
lung-cancer,3,dropToValue,1024,0.1,cone,0.05,1,0.5,0.75
lymphography,8,dropToValue,256,0.01,cone,0.05,1,0.8350000202655791,0.972972989082336
magic,3,dropToValue,512,0.1,rect,0.0,1,0.8769444823265079,0.87360680103302
mammographic,4,dropToValue,1024,0.1,cone,0.05,1,0.849315077066422,0.850000083446503
miniboone,3,dropToValue,1024,0.1,rect,0.0,1,0.9296927392482759,0.932311117649078
molec-biol-promoter,3,dropToValue,512,0.1,cone,0.0,1,0.454545468091965,0.9230769872665409
molec-biol-splice,8,dropToValue,256,0.1,rect,0.05,1,0.900270283222198,0.900878250598907
monks-1,8,dropToValue,1024,0.01,rect,0.05,1,0.8714285790920259,0.8773148655891422
monks-2,3,dropToValue,512,0.1,cone,0.0,1,0.563157892227173,0.7222222089767459
monks-3,2,dropToValue,512,0.1,cone,0.05,1,0.821875,0.766203761100769
mushroom,16,dropToValue,256,0.1,rect,0.05,1,1.0,1.00000011920929
musk-1,8,dropToValue,1024,0.1,cone,0.05,1,0.9236841917037959,0.9159663915634159
musk-2,16,dropToValue,1024,0.1,cone,0.0,1,0.9947423338890079,0.993329286575317
nursery,8,dropToValue,512,0.1,cone,0.0,1,0.9987488150596621,0.9993827342987059
oocytes_merluccius_nucleus_4d,4,dropToValue,512,0.01,rect,0.0,1,0.809937930107117,0.8470588326454159
oocytes_merluccius_states_2f,8,dropToValue,256,0.01,rect,0.0,1,0.9422222018241879,0.952941179275513
oocytes_trisopterus_nucleus_2f,3,dropToValue,1024,0.1,cone,0.0,1,0.8287769794464108,0.8377193212509159
oocytes_trisopterus_states_5b,4,dropToValue,256,0.1,rect,0.0,1,0.954263544082642,0.964912295341492
optical,4,dropToValue,1024,0.1,cone,0.05,1,0.985059058666229,0.9727322459220891
ozone,4,dropToValue,512,0.1,rect,0.0,1,0.967688024044037,0.974763512611389
page-blocks,4,dropToValue,512,0.01,rect,0.05,1,0.981956207752228,0.970029175281525
parkinsons,16,dropToValue,256,0.01,rect,0.05,1,0.880769282579422,0.9183672666549679
pendigits,16,dropToValue,256,0.1,rect,0.05,1,0.995594149827957,0.9757003784179691
pima,3,dropToValue,256,0.01,rect,0.0,1,0.7734693765640259,0.7864583730697629
pittsburg-bridges-MATERIAL,16,dropToValue,256,0.01,rect,0.05,1,0.7800000727176669,0.9615384936332699
pittsburg-bridges-REL-L,8,dropToValue,512,0.1,cone,0.05,1,0.56153849363327,0.8846154212951659
pittsburg-bridges-SPAN,3,dropToValue,1024,0.1,cone,0.05,1,0.708333349227905,0.7391304969787601
pittsburg-bridges-T-OR-D,8,dropToValue,1024,0.01,rect,0.05,1,0.916666686534882,0.959999978542328
pittsburg-bridges-TYPE,3,dropToValue,1024,0.01,cone,0.0,1,0.474999994039536,0.769230842590332
planning,16,dropToValue,512,0.01,cone,0.0,1,0.6851851761341099,0.7777777910232541
plant-margin,2,dropToValue,1024,0.1,rect,0.05,1,0.798235350847244,0.855000019073486
plant-shape,32,dropToValue,512,0.01,rect,0.0,1,0.6495326638221739,0.742500066757202
plant-texture,8,dropToValue,1024,0.1,rect,0.05,1,0.807035166025162,0.842500030994415
post-operative,3,dropToValue,1024,0.1,rect,0.05,1,0.846153914928436,0.727272748947144
primary-tumor,2,dropToValue,256,0.01,rect,0.0,1,0.34705886244773904,0.573170721530914
ringnorm,16,dropToValue,1024,0.01,rect,0.05,1,0.98337317109108,0.9881081581115719
seeds,2,dropToValue,512,0.1,rect,0.0,1,0.963333368301391,0.980769276618958
semeion,3,dropToValue,1024,0.1,rect,0.05,1,0.8963636100292208,0.9597989916801449
soybean,4,dropToValue,1024,0.01,rect,0.0,1,0.9203390121459959,0.917553186416626
spambase,4,dropToValue,512,0.1,rect,0.0,1,0.92537933588028,0.946087002754211
spectf,16,dropToValue,1024,0.1,cone,0.05,1,0.509523838758469,0.9197862148284909
spect,8,dropToValue,1024,0.1,cone,0.05,1,0.7900000154972079,0.7258064746856691
statlog-australian-credit,4,dropToValue,256,0.01,rect,0.05,1,0.7111111521720891,0.703488409519196
statlog-german-credit,4,dropToValue,1024,0.01,rect,0.0,1,0.7125000119209292,0.776000022888184
statlog-heart,4,dropToValue,1024,0.01,rect,0.0,1,0.810526341199875,0.940298497676849
statlog-image,8,dropToValue,256,0.1,rect,0.05,1,0.9579137206077578,0.97053724527359
statlog-landsat,32,dropToValue,512,0.01,rect,0.0,1,0.9288248419761659,0.9185000658035279
statlog-shuttle,2,dropToValue,1024,0.1,cone,0.0,1,0.9994305372238159,0.999172925949097
