"dataset","nlayers","dropoutFn","nstart","learningrate","layerForm","dR","activationFn","valAccuracy","testAccuracy"
"acute-inflammation",32,"<function dropout at 0x7f9f6b06ba60>",1024,0.01,"cone",0,2,1,1
"acute-inflammation",32,"<function dropout at 0x7f5bce391b70>",256,0.01,"rect",0,2,1,1
"acute-inflammation",32,"<function dropout at 0x7f5bce391b70>",512,0.01,"rect",0,2,1,1
"acute-inflammation",32,"<function dropout at 0x7f5bce391b70>",1024,0.01,"rect",0,2,1,1
"acute-inflammation",16,"<function dropout at 0x7f9f6b06ba60>",512,0.01,"cone",0,2,1,1
"acute-inflammation",16,"<function dropout at 0x7f9f6b06ba60>",1024,0.01,"cone",0,2,1,1
"acute-inflammation",16,"<function dropout at 0x7f5bce391b70>",256,0.01,"rect",0,2,1,1
"acute-inflammation",16,"<function dropout at 0x7f5bce391b70>",512,0.01,"rect",0,2,1,1
"acute-inflammation",16,"<function dropout at 0x7f5bce391b70>",1024,0.01,"rect",0,2,1,1
"acute-inflammation",8,"<function dropout at 0x7f5bce391b70>",1024,0.01,"rect",0.5,2,1,1
"acute-inflammation",8,"<function dropout at 0x7f9f6b06ba60>",256,0.01,"cone",0,2,1,1
"acute-inflammation",8,"<function dropout at 0x7f9f6b06ba60>",512,0.01,"cone",0,2,1,1
"acute-inflammation",8,"<function dropout at 0x7f9f6b06ba60>",1024,0.01,"cone",0,2,1,1
"acute-inflammation",8,"<function dropout at 0x7f5bce391b70>",256,0.01,"rect",0,2,1,1
"acute-inflammation",8,"<function dropout at 0x7f5bce391b70>",512,0.01,"rect",0,2,1,1
"acute-inflammation",8,"<function dropout at 0x7f5bce391b70>",1024,0.01,"rect",0,2,1,1
"acute-inflammation",8,"<function dropout at 0x7f9f6b06ba60>",256,0.1,"cone",0,2,1,1
"acute-inflammation",8,"<function dropout at 0x7f9f6b06ba60>",512,0.1,"cone",0,2,1,1
"acute-inflammation",8,"<function dropout at 0x7f9f6b06ba60>",1024,0.1,"cone",0,2,1,1
"acute-inflammation",8,"<function dropout at 0x7f5bce391b70>",256,0.1,"rect",0,2,1,1
"acute-inflammation",4,"<function dropout at 0x7f9f6b06ba60>",1024,0.01,"cone",0.5,2,1,1
"acute-inflammation",4,"<function dropout at 0x7f5bce391b70>",256,0.01,"rect",0.5,2,1,1
"acute-inflammation",4,"<function dropout at 0x7f5bce391b70>",512,0.01,"rect",0.5,2,1,1
"acute-inflammation",4,"<function dropout at 0x7f5bce391b70>",1024,0.01,"rect",0.5,2,1,1
"acute-inflammation",4,"<function dropout at 0x7f9f6b06ba60>",256,0.01,"cone",0,2,1,1
"acute-inflammation",4,"<function dropout at 0x7f9f6b06ba60>",512,0.01,"cone",0,2,1,1
"acute-inflammation",4,"<function dropout at 0x7f9f6b06ba60>",1024,0.01,"cone",0,2,1,1
"acute-inflammation",4,"<function dropout at 0x7f5bce391b70>",256,0.01,"rect",0,2,1,1
"acute-inflammation",4,"<function dropout at 0x7f5bce391b70>",512,0.01,"rect",0,2,1,1
"acute-inflammation",4,"<function dropout at 0x7f5bce391b70>",1024,0.01,"rect",0,2,1,1
"acute-inflammation",4,"<function dropout at 0x7f9f6b06ba60>",256,0.1,"cone",0.5,2,1,1
"acute-inflammation",4,"<function dropout at 0x7f5bce391b70>",256,0.1,"rect",0.5,2,1,1
"acute-inflammation",4,"<function dropout at 0x7f5bce391b70>",512,0.1,"rect",0.5,2,1,1
"acute-inflammation",4,"<function dropout at 0x7f9f6b06ba60>",256,0.1,"cone",0,2,1,1
"acute-inflammation",4,"<function dropout at 0x7f9f6b06ba60>",512,0.1,"cone",0,2,1,1
"acute-inflammation",4,"<function dropout at 0x7f9f6b06ba60>",1024,0.1,"cone",0,2,1,1
"acute-inflammation",4,"<function dropout at 0x7f5bce391b70>",256,0.1,"rect",0,2,1,1
"acute-inflammation",4,"<function dropout at 0x7f5bce391b70>",512,0.1,"rect",0,2,1,1
"acute-inflammation",4,"<function dropout at 0x7f5bce391b70>",1024,0.1,"rect",0,2,1,1
"acute-inflammation",3,"<function dropout at 0x7f9f6b06ba60>",256,0.01,"cone",0.5,2,1,0.966666698455811
"acute-inflammation",3,"<function dropout at 0x7f9f6b06ba60>",1024,0.01,"cone",0.5,2,1,1
"acute-inflammation",3,"<function dropout at 0x7f5bce391b70>",256,0.01,"rect",0.5,2,1,1
"acute-inflammation",3,"<function dropout at 0x7f5bce391b70>",512,0.01,"rect",0.5,2,1,1
"acute-inflammation",3,"<function dropout at 0x7f5bce391b70>",1024,0.01,"rect",0.5,2,1,1
"acute-inflammation",3,"<function dropout at 0x7f9f6b06ba60>",256,0.01,"cone",0,2,1,1
"acute-inflammation",3,"<function dropout at 0x7f9f6b06ba60>",512,0.01,"cone",0,2,1,1
"acute-inflammation",3,"<function dropout at 0x7f9f6b06ba60>",1024,0.01,"cone",0,2,1,1
"acute-inflammation",3,"<function dropout at 0x7f5bce391b70>",256,0.01,"rect",0,2,1,1
"acute-inflammation",3,"<function dropout at 0x7f5bce391b70>",512,0.01,"rect",0,2,1,1
"acute-inflammation",3,"<function dropout at 0x7f5bce391b70>",1024,0.01,"rect",0,2,1,1
"acute-inflammation",3,"<function dropout at 0x7f9f6b06ba60>",256,0.1,"cone",0.5,2,1,1
"acute-inflammation",3,"<function dropout at 0x7f9f6b06ba60>",512,0.1,"cone",0.5,2,1,1
"acute-inflammation",3,"<function dropout at 0x7f9f6b06ba60>",1024,0.1,"cone",0.5,2,1,1
"acute-inflammation",3,"<function dropout at 0x7f5bce391b70>",256,0.1,"rect",0.5,2,1,1
"acute-inflammation",3,"<function dropout at 0x7f5bce391b70>",512,0.1,"rect",0.5,2,1,1
"acute-inflammation",3,"<function dropout at 0x7f5bce391b70>",1024,0.1,"rect",0.5,2,1,1
"acute-inflammation",3,"<function dropout at 0x7f9f6b06ba60>",256,0.1,"cone",0,2,1,1
"acute-inflammation",3,"<function dropout at 0x7f9f6b06ba60>",512,0.1,"cone",0,2,1,1
"acute-inflammation",3,"<function dropout at 0x7f9f6b06ba60>",1024,0.1,"cone",0,2,1,1
"acute-inflammation",3,"<function dropout at 0x7f5bce391b70>",256,0.1,"rect",0,2,1,1
